,date,open,high,low,close,volume,market cap
297,"May 29, 2019",8718.59,8755.85,8482.73,8659.49,23473479966.0,153537047655.0
298,"May 28, 2019",8802.76,8807.02,8634.72,8719.96,24226919267.0,154590202287.0
299,"May 27, 2019",8674.07,8907.17,8668.7,8805.78,27949839564.0,156093754762.0
300,"May 26, 2019",8055.21,8687.52,7924.67,8673.22,26677970091.0,153725486067.0
301,"May 25, 2019",7991.89,8117.93,7965.98,8052.54,22256813107.0,142708188838.0
302,"May 24, 2019",7881.7,8140.72,7824.45,7987.37,25919126991.0,141539115575.0
303,"May 23, 2019",7677.27,7943.79,7533.2,7881.85,24457107820.0,139654107035.0
304,"May 22, 2019",7956.29,7997.61,7615.99,7680.07,24719473175.0,136063898960.0
305,"May 21, 2019",7977.97,8062.17,7843.34,7963.33,25127245056.0,141065573610.0
306,"May 20, 2019",8196.92,8200.97,7678.78,7978.31,23843404340.0,141315695728.0
307,"May 19, 2019",7267.96,8261.94,7267.96,8197.69,25902422040.0,145185076705.0
308,"May 18, 2019",7341.66,7447.27,7251.5,7271.21,21354286562.0,128761727083.0
309,"May 17, 2019",7886.93,7929.15,7038.12,7343.9,30066644905.0,130034777633.0
310,"May 16, 2019",8194.5,8320.82,7729.61,7884.91,33167197581.0,139599559278.0
311,"May 15, 2019",7989.37,8216.42,7899.11,8205.17,28344112920.0,145254332460.0
312,"May 14, 2019",7807.88,8268.71,7696.39,7994.42,32031452227.0,141508656735.0
313,"May 13, 2019",6971.18,8047.41,6898.28,7814.92,28677672181.0,138316573807.0
314,"May 12, 2019",7203.51,7503.87,6815.77,6972.37,27773333680.0,123389710222.0
315,"May 11, 2019",6379.67,7333.0,6375.7,7204.77,28867562329.0,127488435181.0
316,"May 10, 2019",6175.82,6434.62,6161.52,6378.85,19419875368.0,112863284035.0
317,"May 09, 2019",5982.32,6183.04,5982.32,6174.53,16784645411.0,109238600750.0
318,"May 08, 2019",5849.48,5989.98,5794.72,5982.46,15320605300.0,105829143585.0
319,"May 07, 2019",5745.6,5988.18,5741.4,5829.5,18026409033.0,103112368557.0
320,"May 06, 2019",5791.69,5802.96,5653.69,5746.81,15737171804.0,101640471056.0
321,"May 05, 2019",5831.07,5833.86,5708.04,5795.71,14808830723.0,102494420158.0
322,"May 04, 2019",5769.2,5886.89,5645.47,5831.17,17567780766.0,103112021259.0
323,"May 03, 2019",5505.55,5865.88,5490.2,5768.29,18720780006.0,101986240859.0
324,"May 02, 2019",5402.42,5522.26,5394.22,5505.28,14644460907.0,97330112147.0
325,"May 01, 2019",5350.91,5418.0,5347.65,5402.7,13679528236.0,95501110091.0
326,"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73,13878964574.0,94573826827.0
327,"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35,13735490672.0,92737510865.0
328,"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14,12819992056.0,93391244395.0
329,"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29,13111274675.0,93086156556.0
330,"Apr 26, 2019",5210.3,5383.63,5177.37,5279.35,16812108040.0,93272287960.0
331,"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52,15330283408.0,92046492864.0
332,"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87,17048033399.0,96530038144.0
333,"Apr 23, 2019",5399.37,5633.8,5389.41,5572.36,15867308108.0,98417387004.0
334,"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37,14601631648.0,95354207776.0
335,"Apr 21, 2019",5335.88,5359.93,5257.34,5314.53,13731844223.0,93847052256.0
336,"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89,13169647522.0,94248717444.0
337,"Apr 19, 2019",5298.15,5336.68,5233.34,5303.81,13780238655.0,93638345002.0
338,"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39,13256489918.0,93532402741.0
339,"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94,12438480677.0,92702617458.0
340,"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56,11618660197.0,92404613297.0
341,"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11,12290155061.0,89422237603.0
342,"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72,10391952498.0,91188595341.0
343,"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59,10823289598.0,89925574875.0
344,"Apr 12, 2019",5061.2,5103.27,4955.85,5089.54,13675206312.0,89792633045.0
345,"Apr 11, 2019",5325.08,5354.23,5017.3,5064.49,16555616019.0,89341168457.0
346,"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55,15504590933.0,93918439274.0
347,"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96,14722104361.0,91799330425.0
348,"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77,17154113634.0,93286365973.0
349,"Apr 07, 2019",5062.79,5235.19,5050.41,5198.9,16655416140.0,91674230186.0
350,"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82,16929795194.0,89212733450.0
351,"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68,16837325387.0,88796118650.0
352,"Apr 04, 2019",4971.31,5063.16,4836.79,4922.8,18251810240.0,86778727821.0
353,"Apr 03, 2019",4879.96,5307.0,4876.62,4973.02,22899891582.0,87655288145.0
354,"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,21315047816.0,85986009273.0
355,"Apr 01, 2019",4105.36,4164.95,4096.9,4158.18,10157794171.0,73269368747.0
356,"Mar 31, 2019",4105.46,4113.02,4094.1,4105.4,9045122443.0,72339379036.0
357,"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,9732688060.0,72355190645.0
358,"Mar 29, 2019",4068.3,4113.5,4034.1,4098.37,10918665557.0,72202088875.0
359,"Mar 28, 2019",4087.58,4094.9,4040.27,4069.11,9353915899.0,71678998915.0
360,"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,10897131934.0,71987847571.0
361,"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,10707678815.0,70184147203.0
362,"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,10359818883.0,69789872373.0
363,"Mar 24, 2019",4035.16,4040.7,4006.19,4022.17,9144851065.0,70823042992.0
364,"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,9578850549.0,71056017910.0
365,"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,9252935969.0,70840048102.0
366,"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,10831212662.0,70926226882.0
367,"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,10175916388.0,71942444088.0
368,"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,9344919956.0,71647703828.0
369,"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,9646954186.0,70958165407.0
370,"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,8221625400.0,70821939585.0
371,"Mar 16, 2019",3963.9,4077.04,3961.66,4048.73,9856166973.0,71227967573.0
372,"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,9394210605.0,69675002377.0
373,"Mar 14, 2019",3905.58,3946.5,3901.3,3924.37,10480789570.0,69024696307.0
374,"Mar 13, 2019",3913.05,3926.6,3891.9,3906.72,9469184841.0,68706700381.0
375,"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,9809887079.0,68743000581.0
376,"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,10125901903.0,68666928025.0
377,"Mar 10, 2019",3966.17,3966.17,3924.38,3951.6,9713267607.0,69475297370.0
378,"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,10796103518.0,69674508655.0
379,"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,10638638944.0,68574579320.0
380,"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,9584165519.0,68749421311.0
381,"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,9175291529.0,68609885776.0
382,"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,10174126415.0,68470655400.0
383,"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,9029175788.0,66094551587.0
384,"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,7253558152.0,67592376373.0
385,"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,7578786076.0,67888255371.0
386,"Mar 01, 2019",3853.76,3907.8,3851.69,3859.58,7661247975.0,67796965743.0
387,"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,8399767798.0,67704774107.0
388,"Feb 27, 2019",3857.48,3888.8,3787.06,3851.05,8301309684.0,67631949500.0
389,"Feb 26, 2019",3878.7,3891.58,3837.99,3854.36,7931218996.0,67683296223.0
390,"Feb 25, 2019",3807.0,3913.71,3807.0,3882.7,9318796067.0,68173204651.0
391,"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,10794227451.0,66897483404.0
392,"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,8922258316.0,72720867208.0
393,"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,7826525254.0,70308555857.0
394,"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,7775128102.0,69398333876.0
395,"Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,8693373948.0,70194350042.0
396,"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,9933626655.0,69262673238.0
397,"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,9908216640.0,68704389994.0
398,"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,7039512503.0,64453368779.0
399,"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,5934744052.0,63673369195.0
400,"Feb 15, 2019",3617.37,3647.8,3608.21,3620.81,6091952231.0,63509111125.0
401,"Feb 14, 2019",3631.17,3646.26,3607.7,3616.88,6271044418.0,63434486052.0
402,"Feb 13, 2019",3653.6,3669.75,3617.25,3632.07,6438903823.0,63694394519.0
403,"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,6480384532.0,64063755250.0
404,"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,6277056434.0,63968390250.0
405,"Feb 10, 2019",3673.2,3695.04,3640.98,3690.19,6282256903.0,64694025951.0
406,"Feb 09, 2019",3671.59,3679.94,3646.56,3671.2,6158833645.0,64354732475.0
407,"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,7735623101.0,64270269953.0
408,"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,5004962683.0,59578075991.0
409,"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,5482196038.0,59821158612.0
410,"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,5227549545.0,60735563490.0
411,"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,5332718886.0,60603083461.0
412,"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,5043937584.0,60681847608.0
413,"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,5071623601.0,61675119055.0
414,"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,5422926707.0,61088747491.0
415,"Jan 31, 2019",3485.41,3504.8,3447.92,3457.79,5831198271.0,60553903927.0
416,"Jan 30, 2019",3443.9,3495.17,3429.39,3486.18,5955112627.0,61044262622.0
417,"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,5897159493.0,60371874099.0
418,"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,6908930483.0,60756570314.0
419,"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,5570752966.0,62737274093.0
420,"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,5098183235.0,63054898963.0
421,"Jan 25, 2019",3607.39,3612.93,3575.6,3599.77,5265847539.0,63000985908.0
422,"Jan 24, 2019",3584.5,3616.09,3569.09,3600.87,5262869046.0,63014066012.0
423,"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,5433755649.0,62731361272.0
424,"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,5313623556.0,63065139424.0
425,"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,5004347059.0,62559869612.0
426,"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,5582489560.0,62990143284.0
427,"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,5955691380.0,65214103659.0
428,"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,5002961727.0,63970991867.0
429,"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,5464420383.0,64327048255.0
430,"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,5394457145.0,63909348776.0
431,"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,5537192302.0,63477817959.0
432,"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,5651384490.0,64789619995.0
433,"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,4681302466.0,62106461671.0
434,"Jan 12, 2019",3686.97,3698.98,3653.81,3661.3,4778170883.0,63994140882.0
435,"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,5538712865.0,64443301117.0
436,"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,6874143796.0,64288932886.0
437,"Jan 09, 2019",4031.55,4068.4,4022.66,4035.3,5115905225.0,70508733459.0
438,"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,5306593305.0,70422743854.0
439,"Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,5228625637.0,70316305580.0
440,"Jan 06, 2019",3836.52,4093.3,3826.51,4076.63,5597027440.0,71206795853.0
441,"Jan 05, 2019",3851.97,3904.9,3836.9,3845.19,5137609824.0,67157570935.0
442,"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,4847965467.0,67368333500.0
443,"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,4530215219.0,66994920903.0
444,"Jan 02, 2019",3849.22,3947.98,3817.41,3943.41,5244856836.0,68849856732.0
445,"Jan 01, 2019",3746.71,3850.91,3707.23,3843.52,4324200990.0,67098634181.0
446,"Dec 31, 2018",3866.84,3868.74,3725.87,3742.7,4661840806.0,65331499158.0
447,"Dec 30, 2018",3822.38,3901.91,3797.22,3865.95,4770578575.0,67475512827.0
448,"Dec 29, 2018",3932.49,3963.76,3820.41,3820.41,4991655917.0,66672244158.0
449,"Dec 28, 2018",3653.13,3956.14,3642.63,3923.92,5631554348.0,68471837969.0
450,"Dec 27, 2018",3854.69,3874.42,3645.45,3654.83,5130222366.0,63768757101.0
451,"Dec 26, 2018",3819.67,3893.36,3769.86,3857.3,5326547918.0,67292819465.0
452,"Dec 25, 2018",4081.03,4089.56,3760.02,3815.49,6158207293.0,66556033172.0
453,"Dec 24, 2018",4000.33,4271.79,4000.33,4078.6,7240968501.0,71137548589.0
454,"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,6151275490.0,69741217417.0
455,"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,5605823233.0,69997508295.0
456,"Dec 21, 2018",4133.7,4198.43,3850.95,3896.54,7206015706.0,67937650255.0
457,"Dec 20, 2018",3742.2,4191.23,3728.97,4134.44,8927129279.0,72078243771.0
458,"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,6810689119.0,65299132785.0
459,"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,5911325473.0,64422587801.0
460,"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,5409247918.0,61798926687.0
461,"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,3744248994.0,56685436644.0
462,"Dec 15, 2018",3244.0,3275.38,3191.3,3236.76,3551763561.0,56400691425.0
463,"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,4372763663.0,56494379457.0
464,"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,4343372456.0,57728688216.0
465,"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,4139364829.0,60741625426.0
466,"Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,4696765188.0,59650201102.0
467,"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,5020968740.0,61004445982.0
468,"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,4947372847.0,62942160928.0
469,"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,5305024497.0,60531278392.0
470,"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,6835615448.0,59547645578.0
471,"Dec 06, 2018",3754.07,3874.97,3521.1,3521.1,5878333109.0,61303965508.0
472,"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,5302481574.0,65352496336.0
473,"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,5028069239.0,68878292608.0
474,"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,5089570994.0,67779050170.0
475,"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,5262697895.0,72050487506.0
476,"Dec 01, 2018",4024.46,4309.38,3969.71,4214.67,5375314093.0,73346194969.0
477,"Nov 30, 2018",4289.09,4322.98,3942.82,4017.27,6048016717.0,69904637061.0
478,"Nov 29, 2018",4269.0,4413.02,4145.77,4278.85,6503347767.0,74451016927.0
479,"Nov 28, 2018",3822.47,4385.9,3822.47,4257.42,7280280000.0,74072560088.0
480,"Nov 27, 2018",3765.95,3862.96,3661.01,3820.72,5998720000.0,66468970322.0
481,"Nov 26, 2018",4015.07,4107.14,3643.92,3779.13,6476900000.0,65739289046.0
482,"Nov 25, 2018",3880.78,4120.87,3585.06,4009.97,6825640000.0,69749265801.0
483,"Nov 24, 2018",4347.69,4413.09,3795.16,3880.76,4679500000.0,67495633205.0
484,"Nov 23, 2018",4360.7,4396.42,4195.68,4347.11,4871490000.0,75598851166.0
485,"Nov 22, 2018",4611.57,4629.64,4365.64,4365.94,4569370000.0,75919439809.0
486,"Nov 21, 2018",4465.54,4675.73,4343.98,4602.17,6120120000.0,80020171047.0
487,"Nov 20, 2018",4863.93,4951.61,4272.11,4451.87,8428290000.0,77401044320.0
488,"Nov 19, 2018",5620.78,5620.78,4842.91,4871.49,7039560000.0,84688539692.0
489,"Nov 18, 2018",5559.74,5653.61,5559.74,5623.54,4159680000.0,97753714643.0
490,"Nov 17, 2018",5578.58,5578.58,5519.56,5554.33,4303150000.0,96542098114.0
491,"Nov 16, 2018",5645.32,5657.02,5498.94,5575.55,5279320000.0,96900828780.0
492,"Nov 15, 2018",5736.15,5774.82,5358.38,5648.03,7032140000.0,98151606541.0
493,"Nov 14, 2018",6351.24,6371.55,5544.09,5738.35,7398940000.0,99712077259.0
494,"Nov 13, 2018",6373.19,6395.27,6342.67,6359.49,4503800000.0,110494466204.0
495,"Nov 12, 2018",6411.76,6434.21,6360.47,6371.27,4295770000.0,110689666528.0
496,"Nov 11, 2018",6413.63,6423.25,6350.17,6411.27,3939060000.0,111373453740.0
497,"Nov 10, 2018",6386.13,6437.28,6385.31,6409.22,3705320000.0,111326145314.0
498,"Nov 09, 2018",6442.6,6456.46,6373.37,6385.62,4346820000.0,110905767441.0
499,"Nov 08, 2018",6522.27,6536.92,6438.53,6453.72,4665260000.0,112078367037.0
500,"Nov 07, 2018",6468.5,6552.16,6468.31,6530.14,4941260000.0,113395632955.0
501,"Nov 06, 2018",6433.38,6463.55,6408.16,6461.01,4700040000.0,112095603776.0
502,"Nov 05, 2018",6363.62,6480.59,6363.62,6419.66,4174800000.0,111456211022.0
503,"Nov 04, 2018",6365.47,6388.63,6294.57,6376.13,4390020000.0,110689215104.0
504,"Nov 03, 2018",6387.24,6400.07,6342.37,6361.26,3658640000.0,110421212888.0
505,"Nov 02, 2018",6378.92,6396.86,6327.38,6388.44,4234870000.0,110880236966.0
506,"Nov 01, 2018",6318.14,6547.14,6311.83,6377.78,3789400000.0,110683820788.0
507,"Oct 31, 2018",6336.99,6349.16,6316.88,6317.61,4191240000.0,109627117226.0
508,"Oct 30, 2018",6337.04,6364.99,6310.14,6334.27,3781100000.0,109903543419.0
509,"Oct 29, 2018",6492.35,6503.6,6306.99,6332.63,4199910000.0,109862898081.0
510,"Oct 28, 2018",6482.66,6502.28,6447.91,6486.39,3445190000.0,112518434372.0
511,"Oct 27, 2018",6480.84,6507.41,6453.53,6480.38,3393250000.0,112403001148.0
512,"Oct 26, 2018",6468.44,6498.29,6449.61,6474.75,3306050000.0,112294341019.0
513,"Oct 25, 2018",6484.65,6504.65,6447.03,6476.29,3230550000.0,112309554478.0
514,"Oct 24, 2018",6478.89,6521.99,6468.86,6495.84,3424670000.0,112637293966.0
515,"Oct 23, 2018",6472.36,6506.01,6451.27,6475.74,3716150000.0,112279779884.0
516,"Oct 22, 2018",6486.05,6543.8,6462.98,6487.16,3672860000.0,112465213723.0
517,"Oct 21, 2018",6490.09,6556.38,6476.0,6482.35,3253610000.0,112369106369.0
518,"Oct 20, 2018",6460.92,6497.72,6449.0,6489.19,3379130000.0,112476559221.0
519,"Oct 19, 2018",6478.07,6493.68,6445.31,6465.41,3578870000.0,112052990522.0
520,"Oct 18, 2018",6542.33,6567.54,6450.04,6476.71,3924080000.0,112237252159.0
521,"Oct 17, 2018",6590.52,6601.21,6517.45,6544.43,4088420000.0,113399343801.0
522,"Oct 16, 2018",6601.41,6673.59,6571.37,6596.11,4074800000.0,114283707152.0
523,"Oct 15, 2018",6292.64,6965.06,6258.68,6596.54,7370770000.0,114280022340.0
524,"Oct 14, 2018",6288.49,6363.21,6280.15,6290.93,3085320000.0,108972590373.0
525,"Oct 13, 2018",6278.08,6308.51,6259.81,6285.99,3064030000.0,108878136724.0
526,"Oct 12, 2018",6239.25,6328.5,6236.47,6274.58,3783500000.0,108669526315.0
527,"Oct 11, 2018",6586.74,6586.74,6243.74,6256.24,5181640000.0,108341572839.0
528,"Oct 10, 2018",6640.29,6640.29,6538.96,6585.53,3787650000.0,114030835912.0
529,"Oct 09, 2018",6653.08,6661.41,6606.94,6642.64,3580810000.0,115007759484.0
530,"Oct 08, 2018",6600.19,6675.06,6576.04,6652.23,3979460000.0,115162906843.0
531,"Oct 07, 2018",6590.68,6641.49,6557.04,6602.95,3306630000.0,114298880311.0
532,"Oct 06, 2018",6622.45,6628.54,6577.8,6588.31,3259740000.0,114033598927.0
533,"Oct 05, 2018",6574.15,6623.62,6557.41,6622.48,3671500000.0,114614764674.0
534,"Oct 04, 2018",6497.91,6603.31,6497.91,6576.69,3838410000.0,113811343543.0
535,"Oct 03, 2018",6553.86,6571.46,6454.03,6502.59,3887310000.0,112516993837.0
536,"Oct 02, 2018",6593.24,6611.84,6537.9,6556.1,3979260000.0,113431019760.0
537,"Oct 01, 2018",6619.85,6653.3,6549.08,6589.62,4000970000.0,113999846113.0
538,"Sep 30, 2018",6604.71,6643.78,6566.54,6625.56,4002280000.0,114608519470.0
539,"Sep 29, 2018",6643.1,6643.1,6511.65,6601.96,4363690000.0,114186839964.0
540,"Sep 28, 2018",6678.75,6785.03,6598.32,6644.13,5014430000.0,114903584220.0
541,"Sep 27, 2018",6495.29,6712.1,6464.95,6676.75,4606810000.0,115454861756.0
542,"Sep 26, 2018",6452.79,6585.91,6397.89,6495.0,4437300000.0,112300336125.0
543,"Sep 25, 2018",6603.64,6603.64,6381.86,6446.47,4726180000.0,111450035114.0
544,"Sep 24, 2018",6704.77,6713.56,6580.9,6595.41,4177310000.0,114011060309.0
545,"Sep 23, 2018",6715.32,6766.15,6679.42,6710.63,4197500000.0,115990387532.0
546,"Sep 22, 2018",6735.05,6814.56,6616.8,6721.98,4509660000.0,116173876360.0
547,"Sep 21, 2018",6513.87,6794.33,6496.36,6734.95,6531940000.0,116385068032.0
548,"Sep 20, 2018",6398.85,6529.26,6395.95,6519.67,4348110000.0,112653130183.0
549,"Sep 19, 2018",6371.85,6448.46,6208.34,6398.54,4431340000.0,110547735544.0
550,"Sep 18, 2018",6280.91,6384.18,6265.71,6371.3,4180090000.0,110064685348.0
551,"Sep 17, 2018",6514.06,6540.21,6257.52,6281.2,3910780000.0,108497127334.0
552,"Sep 16, 2018",6536.68,6544.33,6460.1,6517.18,3273730000.0,112562367224.0
553,"Sep 15, 2018",6509.4,6561.72,6493.55,6543.2,3216300000.0,113000324618.0
554,"Sep 14, 2018",6515.41,6596.1,6456.17,6512.71,4076220000.0,112462453186.0
555,"Sep 13, 2018",6354.24,6535.41,6354.24,6517.31,4210910000.0,112530970182.0
556,"Sep 12, 2018",6317.01,6363.87,6265.09,6351.8,4064230000.0,109661521297.0
557,"Sep 11, 2018",6331.88,6398.92,6260.21,6321.2,3849910000.0,109119948884.0
558,"Sep 10, 2018",6301.57,6374.98,6292.76,6329.7,3714100000.0,109255603474.0
559,"Sep 09, 2018",6223.38,6446.26,6201.22,6300.86,3671890000.0,108747090915.0
560,"Sep 08, 2018",6460.17,6534.25,6197.52,6225.98,3835060000.0,107442122871.0
561,"Sep 07, 2018",6528.92,6555.29,6396.87,6467.07,4264680000.0,111590424587.0
562,"Sep 06, 2018",6755.14,6755.14,6404.72,6529.17,5523470000.0,112649565532.0
563,"Sep 05, 2018",7361.46,7388.43,6792.83,6792.83,5800460000.0,117185657641.0
564,"Sep 04, 2018",7263.0,7388.26,7255.44,7361.66,4273640000.0,126986882925.0
565,"Sep 03, 2018",7279.03,7317.94,7208.15,7260.06,4087760000.0,125222785390.0
566,"Sep 02, 2018",7189.58,7306.31,7132.16,7272.72,4329540000.0,125427780027.0
567,"Sep 01, 2018",7044.81,7242.29,7038.05,7193.25,4116050000.0,124044625438.0
568,"Aug 31, 2018",6973.97,7057.17,6920.16,7037.58,4495650000.0,121346613238.0
569,"Aug 30, 2018",7043.76,7072.69,6834.69,6978.23,4463250000.0,120309828156.0
570,"Aug 29, 2018",7091.71,7113.3,6970.82,7047.16,4145880000.0,121484666374.0
571,"Aug 28, 2018",6891.08,7109.56,6882.34,7096.28,4659940000.0,122319195736.0
572,"Aug 27, 2018",6710.8,6884.64,6689.71,6884.64,4019000000.0,118657885712.0
573,"Aug 26, 2018",6754.64,6774.75,6620.75,6707.26,3295500000.0,115585205491.0
574,"Aug 25, 2018",6719.95,6789.63,6700.96,6763.19,3312600000.0,116534497933.0
575,"Aug 24, 2018",6551.52,6719.96,6498.64,6719.96,4097820000.0,115778358839.0
576,"Aug 23, 2018",6371.34,6546.54,6371.34,6534.88,3426180000.0,112577436411.0
577,"Aug 22, 2018",6486.25,6816.79,6310.11,6376.71,4668110000.0,109840902181.0
578,"Aug 21, 2018",6301.07,6500.87,6298.24,6488.76,3377180000.0,111758100192.0
579,"Aug 20, 2018",6500.51,6536.92,6297.93,6308.53,3665100000.0,108642191682.0
580,"Aug 19, 2018",6422.57,6537.98,6361.55,6506.07,3311170000.0,112031838393.0
581,"Aug 18, 2018",6583.43,6617.35,6353.73,6423.76,3984520000.0,110603014928.0
582,"Aug 17, 2018",6340.91,6582.5,6324.97,6580.63,4992990000.0,113290724406.0
583,"Aug 16, 2018",6294.23,6473.5,6276.41,6334.73,4328420000.0,109045250379.0
584,"Aug 15, 2018",6221.42,6588.49,6221.42,6308.52,4895450000.0,108581773101.0
585,"Aug 14, 2018",6287.66,6287.94,5971.05,6199.71,5301700000.0,106696389129.0
586,"Aug 13, 2018",6341.36,6537.05,6225.72,6297.57,4083980000.0,108369686635.0
587,"Aug 12, 2018",6283.65,6409.85,6237.5,6322.69,5665250000.0,108790259014.0
588,"Aug 11, 2018",6185.79,6455.74,6109.03,6295.73,4047850000.0,108314257212.0
589,"Aug 10, 2018",6571.42,6591.26,6124.52,6184.71,4528680000.0,106390927598.0
590,"Aug 09, 2018",6305.56,6625.73,6249.07,6568.23,4267040000.0,112973963230.0
591,"Aug 08, 2018",6746.85,6746.85,6226.22,6305.8,5064430000.0,108448409560.0
592,"Aug 07, 2018",6958.32,7146.56,6748.24,6753.12,4682800000.0,116128339800.0
593,"Aug 06, 2018",7062.94,7166.55,6890.54,6951.8,3925900000.0,119531508535.0
594,"Aug 05, 2018",7031.08,7102.77,6940.7,7068.48,3679110000.0,121526079384.0
